CODE_UIC,LIBELLE,,VOYAGEURS,COMMUNE,DEPARTEMEN,IDRESEAU,X_L93,Y_L93,X_WGS84,Y_WGS84,C_GEO,Geo Point,Gare,Typologie_de_la_gare,Segmentation_marketing,satisfaction_global,orientation_client,bien_etre_en_gare,confort_attente
87116012,Gretz-Armainvilliers,,O,GRETZ-ARMAINVILLIERS,SEINE-ET-MARNE,4369,680057.2212999985,6849490.8453,2.728781958676127,48.74522534922617,48.74522534922617, 2.7287819586761266,,,,,,,
87784868,Osséja,,O,OSSEJA,PYRENEES-ORIENTALES,5879,615681.0366000012,6147213.5561,1.977066179295433,42.41992974629941,42.41992974629941, 1.9770661792954325,,,,,,,
87144006,Épinal,,O,EPINAL,VOSGES,4058,955705.5556999967,6791973.191599999,6.441268708020519,48.177961987709935,48.177961987709935, 6.441268708020519,,,,,,,
87595751,Le Buisson,,O,LE BUISSON-DE-CADOUIN,DORDOGNE,4914,534263.4224999994,6418824.226199999,0.902142866488522,44.848771810933265,44.848771810933265, 0.9021428664885216,,,,,,,
87684001,Montargis,,O,MONTARGIS,LOIRET,5571,680843.1194999963,6767424.0812,2.743101065487438,48.00692235348153,48.00692235348153, 2.7431010654874384,,,,,,,
87271494,Aéroport-Charles-de-Gaulle 2-TGV,,O,TREMBLAY-EN-FRANCE,SEINE-ET-MARNE,87381,668628.1960999966,6878315.6182,2.571223196694159,49.00399011760242,49.00399011760242, 2.5712231966941586,,,,,,,
87471045,Betton,,O,BETTON,ILLE-ET-VILAINE,8892,355762.33420000225,6796886.834600002,-1.634223144594651,48.181400267622394,48.181400267622394, -1.6342231445946507,,,,,,,
87761544,La Voulte-sur-Rhône,,N,LA VOULTE-SUR-RHONE,ARDECHE,4788,841029.3964999989,6413448.307599999,4.783697991645013,44.80585230933447,44.80585230933447, 4.783697991645013,,,,,,,
87141408,Azerailles,,O,AZERAILLES,MEURTHE-ET-MOSELLE,3048,972977.6538000032,6827621.3748,6.695827234999588,48.491342488595826,48.491342488595826, 6.695827234999588,,,,,,,
87645176,Pers,,O,LE ROUGET-PERS,CANTAL,5971,640032.6120999977,6421150.581099998,2.240507473830669,44.88694360345526,44.88694360345526, 2.240507473830669,,,,,,,
87712513,St-Aubin (Jura),,N,SAINT-AUBIN,JURA,9257,876404.9077999964,6661394.455499999,5.323130142613154,47.029426825808045,47.029426825808045, 5.323130142613154,,,,,,,
87478107,St-Malo,,O,SAINT-MALO,ILLE-ET-VILAINE,6560,331600.565700002,6850160.850499999,-2.004051313466777,48.6465302973296,48.6465302973296, -2.004051313466777,,,,,,,
87286005,Lille-Flandres,,O,LILLE,NORD,5172,705087.568599999,7059984.962200001,3.071793000654148,50.636806000103945,50.636806000103945, 3.071793000654148,,,,,,,
87784769,Fontpédrouse-St-Thomas-les-Bains,,O,FONTPEDROUSE,PYRENEES-ORIENTALES,4197,633225.5653999969,6157442.037799999,2.188619483352488,42.51369874778453,42.51369874778453, 2.1886194833524875,,,,,,,
87575498,Lathus,,O,LATHUS-SAINT-REMY,VIENNE,8180,543493.1970999986,6584037.443100002,0.96503739464116,46.338102890734426,46.338102890734426, 0.9650373946411603,,,,,,,
87444711,Alençon,,O,ALENCON,ORNE,2842,485428.4452999979,6819215.9586,0.098299743264175,48.43773547317855,48.43773547317855, 0.09829974326417543,,,,,,,
87784439,Lapradelle,,N,PUILAURENS,AUDE,4740,643749.6017000005,6190378.877900001,2.313008818752499,42.81070782254279,42.81070782254279, 2.313008818752499,,,,,,,
87715219,Labergement-Ste-Marie,,O,LABERGEMENT-SAINTE-MARIE,DOUBS,4801,950224.9365999997,6635900.692200001,6.280391546709864,46.77645136860339,46.77645136860339, 6.280391546709864,,,,,,,
87295543,Sous-le-Bois,,O,MAUBEUGE,NORD,6885,767144.7867000028,7019043.962299999,3.940584267527209,50.265725155601714,50.265725155601714, 3.940584267527209,,,,,,,
87381830,Meulan-Hardricourt,,O,HARDRICOURT,YVELINES,5490,619667.4188999981,6878986.6589,1.901980044049688,49.00576758290243,49.00576758290243, 1.9019800440496875,,,,,,,
87481176,Boussay-La Bruffière,,O,BOUSSAY,LOIRE-ATLANTIQUE,3350,382609.64130000025,6669557.166499998,-1.18280159699083,47.05058005563971,47.05058005563971, -1.1828015969908297,,,,,,,
87718510,Mamirolle,,O,MAMIROLLE,DOUBS,5335,939337.3483000025,6682558.631000001,6.162296002500971,47.20018021278925,47.20018021278925, 6.162296002500971,,,,,,,
87543124,La Ferté-St-Aubin,,O,LA FERTE-SAINT-AUBIN,LOIRET,4663,619920.3430000022,6736297.2896,1.931818657978464,47.7221918208981,47.7221918208981, 1.9318186579784635,,,,,,,
87286146,Armentières,,O,ARMENTIERES,NORD,2934,691329.5355999991,7064866.984099999,2.877540344655497,50.6805773722647,50.6805773722647, 2.877540344655497,,,,,,,
87286146,Armentières,,O,ARMENTIERES,NORD,2934,691330.2938999981,7064849.769699998,2.877551431723409,50.68042290708868,50.68042290708868, 2.8775514317234085,,,,,,,
87595728,Mauzens-Miremont,,O,MAUZENS-ET-MIREMONT,DORDOGNE,5427,538961.9319999963,6432978.669,0.956954114316355,44.9772768456455,44.9772768456455, 0.9569541143163547,,,,,,,
87313510,Beauvais,,O,BEAUVAIS,OISE,3142,633868.2436000034,6925592.383000001,2.088712582634814,49.42634799732189,49.42634799732189, 2.0887125826348143,,,,,,,
87193227,Cocheren,,N,COCHEREN,MOSELLE,3763,981147.9350000024,6901594.489,6.855131259270401,49.15234308711126,49.15234308711126, 6.855131259270401,,,,,,,
87286161,Steenwerck,,O,BAILLEUL,NORD,6891,684897.744599998,7068501.1576999985,2.786560805974612,50.713065534427706,50.713065534427706, 2.786560805974612,,,,,,,
87781260,Vias,,O,VIAS,HERAULT,7191,734578.0459999964,6246373.0559,3.426000862761723,43.31567635129328,43.31567635129328, 3.4260008627617227,,,,,,,
87345264,Pont-à-Vendin,,O,VENDIN-LE-VIEIL,PAS-DE-CALAIS,6055,691418.7907999977,7041765.1424,2.879299714551066,50.473239582653136,50.473239582653136, 2.8792997145510664,,,,,,,
87213611,Bischwiller,,O,BISCHWILLER,BAS-RHIN,3236,1056359.6569000036,6862669.807999998,7.851355674808228,48.765575390214615,48.765575390214615, 7.851355674808228,,,,,,,
87597153,Éguzon,,O,EGUZON-CHANTOME,INDRE,4030,588847.7682999969,6594686.712099999,1.552057610437628,46.442979457313996,46.442979457313996, 1.5520576104376278,,,,,,,
87182402,Ranspach,,O,RANSPACH,HAUT-RHIN,128932,999800.9011000022,6761089.245000001,7.012646752152496,47.88162503676015,47.88162503676015, 7.012646752152496,,,,,,,
87576090,Vierzon-Forges,,O,VIERZON,CHER,7206,631849.378399998,6679235.359200001,2.099603609533491,47.209914975358984,47.209914975358984, 2.0996036095334905,,,,,,,
87718189,Poligny,,O,POLIGNY,JURA,6041,905644.3513000011,6641653.0922,5.699030876701165,46.84340300087306,46.84340300087306, 5.699030876701165,,,,,,,
87742353,St-Julien-Montricher,,N,SAINT-JULIEN-MONT-DENIS,SAVOIE,6528,967789.5411999971,6466566.7641,6.414442944779405,45.246323996931075,45.246323996931075, 6.414442944779405,,,,,,,
87715102,Andelot,,O,ANDELOT-EN-MONTAGNE,JURA,2880,922475.8633999974,6643919.259500001,5.920846203868465,46.8584024088421,46.8584024088421, 5.920846203868465,,,,,,,
87696492,Cercy-la-Tour,,O,CERCY-LA-TOUR,NIEVRE,3530,749139.0163000003,6639938.2117,3.644990367153794,46.857803247890246,46.857803247890246, 3.6449903671537935,,,,,,,
87681346,Orangis-Bois-de-l'Épine,,O,RIS-ORANGIS,ESSONNE,5863,656509.1506000012,6837512.829700001,2.409758980034193,48.636334977979025,48.636334977979025, 2.4097589800341934,,,,,,,
87741181,Montmélian,,O,MONTMELIAN,SAVOIE,5635,937588.0137000009,6493838.0682,6.043157170937188,45.50280071843924,45.50280071843924, 6.043157170937188,,,,,,,
87141135,Blainville-Damelevières,,O,DAMELEVIERES,MEURTHE-ET-MOSELLE,3242,949695.6959000006,6834850.795499999,6.38521142559936,48.565698686736546,48.565698686736546, 6.38521142559936,,,,,,,
87214288,Obernai,,O,OBERNAI,BAS-RHIN,5843,1031697.8187000006,6827415.177900001,7.48911643635272,48.462123658357406,48.462123658357406, 7.48911643635272,,,,,,,
87444372,Trouville-Deauville,,O,DEAUVILLE,CALVADOS,8795,488197.8876999989,6921712.452,0.084564049824909,49.35975414891227,49.35975414891227, 0.08456404982490918,,,,,,,
87192286,Morhange,,O,MORHANGE,MOSELLE,5677,967979.4513999969,6876963.762699999,6.659189552261831,48.936755008072495,48.936755008072495, 6.659189552261831,,,,,,,
87765735,Carpentras,,O,CARPENTRAS,VAUCLUSE,3495,863748.3713999987,6330047.636599999,5.043626074852461,44.050358759227,44.050358759227, 5.043626074852461,,,,,,,
87345413,Cantin,,O,CANTIN,NORD,3474,708683.6534999982,7023849.783500001,3.121752682520115,50.31240554714561,50.31240554714561, 3.1217526825201145,,,,,,,
87576140,Selles-St-Denis,,O,SELLES-SAINT-DENIS,LOIR-ET-CHER,6806,618709.9399999976,6699238.981400002,1.922420545589687,47.38850004436025,47.38850004436025, 1.9224205455896874,,,,,,,
87171769,Coucy-lès-Eppes,,O,COUCY-LES-EPPES,AISNE,3828,756081.8862000033,6939907.235199999,3.774746449146322,49.555959620211574,49.555959620211574, 3.774746449146322,,,,,,,
87645473,Le Lioran,,O,LAVEISSIERE,CANTAL,4952,680621.2665000036,6443498.800099999,2.753676794404809,45.090485050509,45.090485050509, 2.7536767944048086,,,,,,,
87673624,Ustaritz,,O,USTARITZ,PYRENEES-ATLANTIQUES,7066,339637.83100000024,6266322.812899999,-1.448847108198418,43.40463594730001,43.40463594730001, -1.4488471081984176,,,,,,,
87271593,Crépy-en-Valois,,O,CREPY-EN-VALOIS,OISE,3881,691875.2422000021,6903509.513300002,2.888466783684187,49.2312224533266,49.2312224533266, 2.8884667836841866,,,,,,,
87214247,Barr,,O,BARR,BAS-RHIN,3094,1029696.2006999999,6820751.2502,7.456999566070088,48.40328808516546,48.40328808516546, 7.456999566070088,,,,,,,
87213785,Ingwiller,,O,INGWILLER,BAS-RHIN,4491,1028202.505400002,6872860.057599999,7.47674515511438,48.872010852923545,48.872010852923545, 7.47674515511438,,,,,,,
87491290,Loulay,,O,LOULAY,CHARENTE-MARITIME,5242,429297.3029000014,6555301.317000002,-0.501680469534236,46.04344123732778,46.04344123732778, -0.5016804695342356,,,,,,,
87411280,Motteville,,O,MOTTEVILLE,SEINE-MARITIME,5686,544625.2726000026,6950714.0370000005,0.849963370549557,49.6365363273068,49.6365363273068, 0.8499633705495571,,,,,,,
87575340,Couhé-Vérac,,N,VALENCE-EN-POITOU,VIENNE,3834,488007.38400000334,6582242.531800002,0.244912132992897,46.30679512769684,46.30679512769684, 0.2449121329928968,,,,,,,
87393447,Orgérus-Béhoust,,O,ORGERUS,YVELINES,5866,604777.2172000036,6859289.0825,1.70291051477214,48.82662235467239,48.82662235467239, 1.7029105147721402,,,,,,,
87594622,St-Aulaire,,O,SAINT-AULAIRE,CORREZE,6380,574380.2395000011,6462362.983899999,1.398597219020132,45.24914277558258,45.24914277558258, 1.3985972190201323,,,,,,,
87172262,Amagne-Lucquy,,O,LUCQUY,ARDENNES,2854,806808.0411999971,6937053.2095,4.474645310200697,49.52381973695728,49.52381973695728, 4.474645310200697,,,,,,,
87581868,Bassens-Appontements,,N,BASSENS,GIRONDE,87076,422022.009800002,6428497.699900001,-0.522540969834772,44.89985586639312,44.89985586639312, -0.5225409698347718,,,,,,,
87382481,St-Nom-la-Bretêche-Forêt-de-Marly,,O,L'ETANG-LA-VILLE,YVELINES,6611,630402.7251999974,6863539.207699999,2.051236366018679,48.86811840014396,48.86811840014396, 2.0512363660186788,,,,,,,
87784629,Marquixanes,,O,MARQUIXANES,PYRENEES-ORIENTALES,81619,657744.5420999974,6171588.669500001,2.485420118174981,42.64272277309329,42.64272277309329, 2.4854201181749813,,,,,,,
87271411,Aulnay-sous-Bois,,O,AULNAY-SOUS-BOIS,SEINE-SAINT-DENIS,2992,663133.8394000009,6870336.774300002,2.496825394762121,48.93195173138219,48.93195173138219, 2.496825394762121,,,,,,,
87671123,Lannemezan,,O,LANNEMEZAN,HAUTES-PYRENEES,4861,487249.3616999984,6227382.858800001,0.387587610940335,43.114037900153804,43.114037900153804, 0.3875876109403353,,,,,,,
87142273,Donjeux,,O,DONJEUX,HAUTE-MARNE,3987,859106.6737999991,6809477.815299999,5.148488988847299,48.36612365379502,48.36612365379502, 5.148488988847299,,,,,,,
87343707,Blanc-Misseron,,N,CRESPIN,NORD,3245,747046.4736000001,7034341.021200001,3.660850346027268,50.4048864085275,50.4048864085275, 3.6608503460272677,,,,,,,
87444711,Alençon,,O,ALENCON,ORNE,2842,485427.9103000015,6819396.459800001,0.098202852249119,48.43935805136752,48.43935805136752, 0.09820285224911911,,,,,,,
87394221,Courville-sur-Eure,,O,COURVILLE-SUR-EURE,EURE-ET-LOIR,3854,569491.1240999997,6818271.727899998,1.234883400233006,48.451589637236474,48.451589637236474, 1.2348834002330062,,,,,,,
87575084,Loudun,,N,LOUDUN,VIENNE,8168,478458.64400000125,6661417.5702,0.08292859255922,47.016152925681425,47.016152925681425, 0.08292859255922007,,,,,,,
87784686,Villefranche-Vernet-les-Bains,,O,FUILLA,PYRENEES-ORIENTALES,7235,648202.9095000029,6165970.140500002,2.369774283231592,42.591589998903046,42.591589998903046, 2.3697742832315924,,,,,,,
87694406,Maison-Dieu (Yonne),,N,GUILLON-TERRE-PLAINE,YONNE,5321,776883.0295000002,6711893.3708,4.021336217970121,47.50292981528543,47.50292981528543, 4.021336217970121,,,,,,,
87473850,Lancerf,,O,PLOURIVO,COTES-D'ARMOR,4845,250722.70620000362,6868716.296100002,-3.118137340554147,48.76182498430737,48.76182498430737, -3.118137340554147,,,,,,,
87765818,Monteux,,O,MONTEUX,VAUCLUSE,5607,859879.733599998,6328515.2302,4.994882112024842,44.0374616945272,44.0374616945272, 4.994882112024842,,,,,,,
87487876,Les Rosiers-sur-Loire,,O,GENNES-VAL-DE-LOIRE,MAINE-ET-LOIRE,5116,457018.674999997,6700731.6983,-0.220176788532197,47.36232359351266,47.36232359351266, -0.22017678853219672,,,,,,,
87721423,Lozanne,,O,LOZANNE,RHONE,5254,830563.1853,6529670.382800002,4.682685080122432,45.854168191225845,45.854168191225845, 4.682685080122432,,,,,,,
87584516,Coutras,,O,COUTRAS,GIRONDE,3862,453473.6150999963,6442385.8423000015,-0.13140472065511,45.03671730971117,45.03671730971117, -0.1314047206551098,,,,,,,
87762906,Lyon-St-Exupéry-TGV,,O,COLOMBIER-SAUGNIEU,RHONE,6769,861454.4240000024,6515606.056299999,5.075877861112024,45.72093606755898,45.72093606755898, 5.075877861112024,,,,,,,
87592071,St-Léonard-de-Noblat,,O,SAINT-LEONARD-DE-NOBLAT,HAUTE-VIENNE,6548,582137.9394999966,6526967.393399999,1.481632963257419,45.83215109814712,45.83215109814712, 1.4816329632574194,,,,,,,
87396572,Aubigné-Racan,,O,AUBIGNE-RACAN,SARTHE,2973,494932.3620999977,6735397.487,0.26594787595703,47.68701088602898,47.68701088602898, 0.2659478759570295,,,,,,,
87431791,Rougemont-Chanteloup,,O,SEVRAN,SEINE-SAINT-DENIS,88625,664478.6981000006,6870212.066799998,2.515190927487388,48.930905967813096,48.930905967813096, 2.5151909274873883,,,,,,,
87317263,Calais-Ville,,O,CALAIS,PAS-DE-CALAIS,80993,619056.2304999977,7095860.195799999,1.850475991847154,50.953415887188775,50.953415887188775, 1.850475991847154,,,,,,,
87413542,Fécamp,,O,FECAMP,SEINE-MARITIME,4131,510688.89829999954,6965427.6818,0.373905831468864,49.75946346406018,49.75946346406018, 0.3739058314688636,,,,,,,
87671651,Maubourguet,,N,MAUBOURGUET,HAUTES-PYRENEES,9146,459855.96599999815,6266994.4010999985,0.033248341290974,43.461440919388735,43.461440919388735, 0.033248341290973836,,,,,,,
87673004,Bayonne,,O,BAYONNE,PYRENEES-ATLANTIQUES,3116,338453.22029999644,6276666.8334,-1.47066304089878,43.49694782534664,43.49694782534664, -1.4706630408987795,,,,,,,
87745240,Chevry,,N,CHEVRY,AIN,72646,933987.8115999997,6580095.650899999,6.039598080514081,46.280210190718094,46.280210190718094, 6.0395980805140805,,,,,,,
87182709,Bollwiller,,O,BOLLWILLER,HAUT-RHIN,3279,1018973.2529999986,6759339.3389,7.267507504298965,47.856855094575494,47.856855094575494, 7.267507504298965,,,,,,,
87116210,Tournan,,O,TOURNAN-EN-BRIE,SEINE-ET-MARNE,7011,682307.3941999972,6848827.4934,2.7594111728369,48.73932470497817,48.73932470497817, 2.7594111728369004,,,,,,,
87411256,Malaunay-Le Houlme,,O,LE HOULME,SEINE-MARITIME,5328,557993.2819000036,6936654.527399998,1.039695682753181,49.513357510919576,49.513357510919576, 1.0396956827531814,,,,,,,
87118257,Vendeuvre (Aube),,O,VENDEUVRE-SUR-BARSE,AUBE,7135,808940.9362000003,6794340.938700002,4.46747259924721,48.24030146833951,48.24030146833951, 4.46747259924721,,,,,,,
87615369,Montastruc-la-Conseillère,,O,MONTASTRUC-LA-CONSEILLERE,HAUTE-GARONNE,5573,587082.5467000008,6291799.117899999,1.599062342657637,43.71620550202733,43.71620550202733, 1.5990623426576371,,,,,,,
87734707,Lavoûte-sur-Loire,,O,LAVOUTE-SUR-LOIRE,HAUTE-LOIRE,4789,771295.0425999984,6447329.3999999985,3.90675398323392,45.12156206212578,45.12156206212578, 3.9067539832339198,,,,,,,
87594093,Ussel,,O,USSEL,CORREZE,7064,646518.6922999993,6495562.4485,2.314468195874998,45.557468511900595,45.557468511900595, 2.3144681958749977,,,,,,,
87718056,Devecey,,N,DEVECEY,DOUBS,9282,926939.5702000037,6696006.455200002,6.00540935531408,47.325510275285886,47.325510275285886, 6.00540935531408,,,,,,,
87721761,Chessy,,O,CHESSY,RHONE,9326,825821.9873000011,6533044.255800001,4.622491842532392,45.885436471989564,45.885436471989564, 4.622491842532392,,,,,,,
87581009,Bordeaux-St-Jean,,O,BORDEAUX,GIRONDE,3298,419015.49440000206,6420412.621300001,-0.555977516187792,44.82592310199666,44.82592310199666, -0.5559775161877916,,,,,,,
87185314,Ronchamp,,O,RONCHAMP,HAUTE-SAONE,6292,971680.2492000014,6739430.8334,6.623533739700717,47.699154651329216,47.699154651329216, 6.623533739700717,,,,,,,
87581009,Bordeaux-St-Jean,,O,BORDEAUX,GIRONDE,3298,419015.49440000206,6420412.621300001,-0.555977516187792,44.82592310199666,44.82592310199666, -0.5559775161877916,,,,,,,
87486431,Olonne-sur-Mer,,O,LES SABLES-D'OLONNE,VENDEE,5856,335028.9174000025,6616484.577199999,-1.766252846616104,46.549220388406184,46.549220388406184, -1.7662528466161036,,,,,,,
87001479,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (RER),,O,LE MESNIL-AMELOT,SEINE-ET-MARNE,8578,668544.0345000029,6878818.5156,2.570035507097067,49.0085079715308,49.0085079715308, 2.570035507097067,,,,,,,
87476556,Pontivy,,N,PONTIVY,MORBIHAN,8916,256014.42559999973,6790244.5152,-2.965775460249527,48.0615601977653,48.0615601977653, -2.965775460249527,,,,,,,
87171702,Aguilcourt-Variscourt,,O,AGUILCOURT,AISNE,2807,770674.077200003,6923477.510600001,3.973514617883735,49.40685314473819,49.40685314473819, 3.973514617883735,,,,,,,
87342139,Noeux-les-Mines,,O,NUX-LES-MINES,PAS-DE-CALAIS,5804,676870.8015000001,7042899.197500002,2.674608644100998,50.483050291721256,50.483050291721256, 2.674608644100998,,,,,,,
87595744,Le Bugue,,O,LE BUGUE,DORDOGNE,8189,537638.6897,6425072.353399999,0.942786741879536,44.905806291346366,44.905806291346366, 0.9427867418795364,,,,,,,
87286377,Lestrem,,N,LESTREM,PAS-DE-CALAIS,5140,677206.057099998,7059515.196899999,2.678372968266216,50.63219436003466,50.63219436003466, 2.678372968266216,,,,,,,
87491324,St-Hilaire-Brizambourg,,O,SAINT-HILAIRE-DE-VILLEFRANCHE,CHARENTE-MARITIME,6496,425773.3275000006,6533973.6006000005,-0.534862134197627,45.850163946574924,45.850163946574924, -0.5348621341976271,,,,,,,
87575654,Civray-Ville,,N,CIVRAY,VIENNE,3728,490787.132600002,6564767.7456,0.288804138443457,46.150398475374224,46.150398475374224, 0.2888041384434565,,,,,,,
87781088,Leucate-la-Franqui,,O,LEUCATE,AUDE,5142,701042.1287999973,6203695.278099999,3.012754203691728,42.93265437530484,42.93265437530484, 3.012754203691728,,,,,,,
87743716,Ambérieu,,O,AMBERIEU-EN-BUGEY,AIN,2856,881422.4055000022,6542046.155099999,5.342553934490688,45.95390380801343,45.95390380801343, 5.342553934490688,,,,,,,
87583617,La Couronne,,N,LA COURONNE,CHARENTE,4639,474106.9042999968,6504744.199700002,0.101374335126247,45.604899250412586,45.604899250412586, 0.10137433512624715,,,,,,,
87182238,Altkirch,,O,ALTKIRCH,HAUT-RHIN,2853,1018271.9522999972,6733745.482000001,7.23977513679141,47.62717228998658,47.62717228998658, 7.23977513679141,,,,,,,
87756346,St-Laurent-du-Var,,O,SAINT-LAURENT-DU-VAR,ALPES-MARITIMES,6541,1038256.3532999977,6293789.7311,7.194463169121656,43.662271915301304,43.662271915301304, 7.194463169121656,,,,,,,
87297531,St-Hilaire,,O,SAINT-HILAIRE-SUR-HELPE,NORD,6494,765368.4373999983,7004149.816799998,3.913289822507938,50.13217595242648,50.13217595242648, 3.9132898225079376,,,,,,,
87411439,Morgny,,O,MORGNY-LA-POMMERAYE,SEINE-MARITIME,5676,573090.2631999999,6937392.3433,1.247800610647558,49.523175878440505,49.523175878440505, 1.247800610647558,,,,,,,
87582445,Marcheprime,,O,MARCHEPRIME,GIRONDE,5353,394770.7880000025,6406496.892499998,-0.853747624467541,44.69053899851707,44.69053899851707, -0.8537476244675413,,,,,,,
87345223,Leforest,,O,LEFOREST,PAS-DE-CALAIS,5032,704273.2929000035,7036641.830200002,3.060051873061844,50.42729369814148,50.42729369814148, 3.060051873061844,,,,,,,
87592808,La Meyze,,O,LA MEYZE,HAUTE-VIENNE,4709,560726.6963,6503939.115699999,1.212602417879815,45.62079414050195,45.62079414050195, 1.2126024178798154,,,,,,,
87784231,Argelès-sur-Mer,,O,ARGELES-SUR-MER,PYRENEES-ORIENTALES,2922,701779.934799999,6160473.975699998,3.021638961103582,42.54403628665191,42.54403628665191, 3.0216389611035823,,,,,,,
87673095,Le Boucau,,O,BOUCAU,PYRENEES-ATLANTIQUES,8202,337018.32720000297,6279684.645100001,-1.490487748192624,43.52332344080938,43.52332344080938, -1.4904877481926235,,,,,,,
87317503,Feuquières-Fressenneville,,O,FEUQUIERES-EN-VIMEU,SOMME,4147,598886.1648000032,6997018.571800001,1.58916384132379,50.06341295024145,50.06341295024145, 1.5891638413237903,,,,,,,
87172049,Bogny-sur-Meuse,,O,BOGNY-SUR-MEUSE,ARDENNES,3265,826837.003700003,6974755.7478,4.762709444152459,49.85883392989218,49.85883392989218, 4.762709444152459,,,,,,,
87144410,Arches,,O,ARCHES,VOSGES,2916,962455.7462000027,6785811.0528,6.528289800019222,48.11988792115844,48.11988792115844, 6.528289800019222,,,,,,,
87484246,Chemillé,,O,CHEMILLE-EN-ANJOU,MAINE-ET-LOIRE,3686,417658.48920000345,6686399.702399999,-0.732113596517094,47.21783114153416,47.21783114153416, -0.7321135965170938,,,,,,,
87471078,Montfort-sur-Meu,,O,MONTFORT-SUR-MEU,ILLE-ET-VILAINE,5613,332129.25190000236,6793611.829300001,-1.948812414663325,48.13908925033736,48.13908925033736, -1.9488124146633248,,,,,,,
87615138,Verzeille,,O,LEUC,AUDE,7180,644734.3474000022,6225929.809999999,2.321303189572111,43.13048958773777,43.13048958773777, 2.3213031895721112,,,,,,,
87712257,Chevigny-St-Sauveur,,N,NEUILLY-CRIMOLOIS,COTE-D'OR,72593,861894.1305000037,6688054.5209,5.141650944935574,47.273042261850335,47.273042261850335, 5.141650944935574,,,,,,,
87194654,Tiercelet-Villers-la-Montagne,,N,TIERCELET,MEURTHE-ET-MOSELLE,8559,909800.7115999982,6934071.686000001,5.894144202867569,49.47142828868167,49.47142828868167, 5.894144202867569,,,,,,,
87286419,Wavrin,,O,WAVRIN,NORD,7350,695431.5640999973,7053000.075300001,2.935613086782622,50.57412319182417,50.57412319182417, 2.9356130867826216,,,,,,,
87611939,Lardenne,,O,TOULOUSE,HAUTE-GARONNE,5057,569490.2189999968,6278837.564399999,1.384146118118102,43.5965751605719,43.5965751605719, 1.384146118118102,,,,,,,
87476226,Landaul-Mendon,,O,LANDAUL,MORBIHAN,4847,244311.04659999907,6754792.965500001,-3.085773818880881,47.735407015445205,47.735407015445205, -3.085773818880881,,,,,,,
87581884,Le Bec-d'Ambès,,N,AMBES,GIRONDE,3148,418109.0323000029,6442323.9344,-0.57999703752587,45.02263255052982,45.02263255052982, -0.57999703752587,,,,,,,
87681007,Corbeil-Essonnes,,O,CORBEIL-ESSONNES,ESSONNE,3806,661210.0332999974,6835004.3728,2.473782410863145,48.61407088260272,48.61407088260272, 2.473782410863145,,,,,,,
87171579,Avenay,,O,AVENAY-VAL-D'OR,MARNE,3021,776258.6583999991,6885485.236200001,4.043516282016268,49.06469230378641,49.06469230378641, 4.0435162820162684,,,,,,,
87595132,Négrondes,,O,NEGRONDES,DORDOGNE,5752,532528.1253999993,6474101.9813,0.861241304907747,45.3458918137541,45.3458918137541, 0.8612413049077472,,,,,,,
87313478,Chaulnes,,O,CHAULNES,SOMME,3668,685685.0759999976,6967625.9443,2.801276003022905,49.80733764126496,49.80733764126496, 2.801276003022905,,,,,,,
87215079,Réding,,O,REDING,MOSELLE,6212,1001053.7622999996,6856978.6701,7.09590016303089,48.74263748265532,48.74263748265532, 7.0959001630308896,,,,,,,
87276725,Chambly,,O,CHAMBLY,OISE,3575,644599.6796000004,6896232.566399999,2.240471809084233,49.1634568044194,49.1634568044194, 2.240471809084233,,,,,,,
87746115,Albens,,O,ENTRELACS,SAVOIE,2835,929035.4452999979,6524978.2333,5.948601658434074,45.7859312754352,45.7859312754352, 5.9486016584340735,,,,,,,
87345314,Somain,,O,SOMAIN,NORD,6870,719879.9089000002,7028678.891899999,3.278972591936239,50.35550661170308,50.35550661170308, 3.278972591936239,,,,,,,
87184200,Bas-Évette,,O,EVETTE-SALBERT,TERRITOIRE-DE-BELFORT,3098,985551.740699999,6738087.449999999,6.807401662035622,47.68120394624195,47.68120394624195, 6.807401662035622,,,,,,,
87286393,Lille-Champ-de-Mars,,N,RONCHIN,NORD,80929,706453.190700002,7057608.658300001,3.091025245805604,50.61546754976583,50.61546754976583, 3.0910252458056044,,,,,,,
87342287,Thiennes,,O,THIENNES,NORD,6970,662628.0108999982,7061791.6151,2.472464194753023,50.65191956984205,50.65191956984205, 2.4724641947530226,,,,,,,
87381095,Le Stade,,O,COLOMBES,HAUTS-DE-SEINE,5008,645829.0890000015,6870387.681899998,2.260643405302341,48.931185166611584,48.931185166611584, 2.260643405302341,,,,,,,
87775064,Manduel-Redessan,,O,MANDUEL,GARD,9492,819007.7119999975,6304151.317200001,4.479351522598788,43.82634078935127,43.82634078935127, 4.479351522598788,,,,,,,
87345280,Bauvin-Provin,,O,BAUVIN,NORD,3109,693254.0031000003,7046044.392099999,2.90504075604601,50.51167305704527,50.51167305704527, 2.9050407560460103,,,,,,,
87276543,Auvers-sur-Oise,,O,AUVERS-SUR-OISE,VAL-D'OISE,3011,639849.2692999989,6885997.309799999,2.176811926003305,49.071008184141796,49.071008184141796, 2.1768119260033045,,,,,,,
